id_avis,id_restaurant,nom_utilisateur,note_restaurant,date_avis,titre_avis,contenu_avis
1247,9,Kuroe13,5.0,2018-01-03,Pour un dépaysement au Pays du Matin Calme,"Premier repas dans un restaurant coréen et quelle découverte ! Tout dabord le cadre, vraiment très joli, dépaysant. Ensuite la carte : tellement appétissante (et les plats étaient largement à la hauteur, tant sur le plan visuel que gustatif !). Prix un peu élevés pour certains plats, mais le contenu des plats et leur qualité lexpliquent largement. Service impeccable, avec des serveurs très agréables. Bref, rien à redire, tout était parfait ! Un restaurant que je conseille, aussi bien aux amateurs de cuisine coréenne quaux personnes qui ne connaissent pas !"
1248,9,Stéphanie D,4.0,2017-12-12,A essayer!,Très bon restaurant Coréen. Les plats sont très appétissants et délicieux. Le personnel est serviable et très à lécoute. Je recommande ce restaurant et je vais y revenir avec plaisir.
1249,9,Sakals,5.0,2017-12-11,"Super Reastaurant, idéal pour découvrir la cuisine coréenne","De passage à Lyon, jai fait cette super découverte. Le cadre est simple et efficace, le service est rapide et accueillant. Je conseille le Bulgogi !"
1250,9,Delphine F,3.0,2017-12-04,Bien,"Découvert un peu par hasard nous nous sommes laissés tenter par la deco sans chichi et par la curiosité de la cuisine coréenne Assiettes copieuses, bonne présentation, tarifs abordables... Sympathique, à tester"
1251,9,Bruno,4.0,2017-12-01,A découvrir,"Un restaurant coréen à découvrir. Un service excellent, rapide et courtois. Des plats très bon et généreux. Un cadre très chaleureux surtout au fond du restaurant. Un endroit à découvrir."
1252,9,Hanoismi,4.0,2017-12-01,De belles saveurs !,"Très bonne cuisine coréenne pleine de saveurs. Tous les plats que nous avons commandés étaient excellents : raviolis grillés, crêpe coréenne, ragoûts, bibimbap... Le cadre est raffiné, ce qui change des restaurants asiatiques en général, et le personnel très sympathique. Quant à laddition, elle est raisonnable. Un sans faute, nous y retournerons sans hésiter !"
1253,9,Michel356,4.0,2017-11-11,Très bien,"Cadre très zen , personnel attentif et très classe , on se sent très bien , la cuisine Coréenne , salades, miso , brochettes tout est bon avec plein de saveurs recherchés Prix doux"
1254,9,Sophie T,4.0,2017-11-06,Belle découverte,"Jai découvert la cuisine coréenne. Le personnel et le cadre du restaurant sont très agréables. Nous avons pris un menu pour deux de bœuf braisé, le repas était copieux et très bon. Je conseille tout simplement"
1255,9,Gagz,5.0,2017-11-01,Belle decouverte,"Tombé sur ce restaurant au hasard lors dune promenade à lyon, fut une belle découverte pour moi qui ne connaissais pas la cuisine coréenne. Joli cadre à lambiance raffinée tout comme la cuisine qui ma séduite, moi qui aime la cuisine asiatique, celle ci se rapproche beaucoup du japon je trouve, épicé comme il faut, aux saveurs parfaitement équilibrées, bref parfait. Tarif correct, personnel accueillant et discret prêt à répondre à vos questions...service rapide peut être un peu trop (seul petit bémol), à refaire si loccasion se représente."
1256,9,Guir79,4.0,2017-10-31,Excellent,"Petit voyage en Corée en plein lyon. Ce restaurant mérite vraiment le détour. La cuisine y est raffiné et pleine de saveur, le personnel a lécoute et de très bon conseil. Un restaurant à tester impérativement."
1257,9,frevel44,4.0,2017-10-07,Très bon restaurant coréen,"Dans le centre de Lyon , une salle toute en longueur. Un restaurant tenu par une famille coréenne qui délivre une cuisine dune grande fraîcheur. Les plats sont bien cuisinés."
1258,9,Hector H,5.0,2017-09-17,Bon,"Bon restau coréen. Un peu cher, mais les produits sont de qualités. Le barbecue est excellent ! Cadre sympa, le service est ok. Je recommande."
1259,9,Frossard_JL,4.0,2017-09-10,1er coréens avec des amis coréens !,Découverte de la cuisine corenne et son fameux bulgogi voir photos accompagné de plein de petits plats algues - kimchi - racine de lotus confit - la viande est excellente - conseil on fini la sauce avec du riz. Personnel au top et à lécoute. Réserver
1260,9,criszag,4.0,2017-07-01,"Premier coréen , pas déçu","Service impeccable, personnel souriant et attentionné Barbecue coréen Bulgogi a essayer. Décor correct ambiance douce"
1261,9,Le S P E C T R E,3.0,2017-06-26,"Pas mal, mais je mattendais à mieux","Suite aux excellentes critiques sur Tripadvisor, jai choisi ce restaurant. Laccueil était très sympa, le local beau et propre, mais je nai pas été emballé par nos plats. Attention: on a bien mangé, mais je mattendais à mieux, à plus spécial."
1262,9,Fanny C,4.0,2017-06-11,"Un très joli cadre, un bon service, des plats bons","Nous avons été bien reçus au Gang Nam, bien que les serveurs soient très discrets. La deco est classe, ainsi que la présentation des plats. Le restaurant propose des plats coréens mais aussi japonais. Nous navons goûté pour notre part au Gang Nam que des plats japonais avec le menu Bento. La salade et la soupe miso ainsi que le dessert, nous ont plu. Les sushis également. Nous avons été un peu déçus par les brochettes de poulet, dont le poulet nétait pas assez cuit à notre goût. Je reviendrais bien pour essayer les plats coréens."
1263,9,aurelienfranco01,2.0,2017-06-10,Bof,Bof et cher pour ce que c est. J ai mangé dans des restos jai bien meilleurs ! Même un resto style sushi shop propose de biens meilleurs sushis. Et puis radin sur les sauces...
1264,9,Damien F,1.0,2017-05-26,Très décevant,Quelle douche froide !!!!! Partis confiants vue les avis publiés sur le site et le petit paumé .... Nous repartons très déçu car des makis qui ne cassent pas 3 pâtes et des plats insipides sans saveurs. Nous ne reviendrons pas. De plus cela reste excessivement cher pour la qualité proposée.
1265,9,orpheeberenice,5.0,2017-05-19,Excellent,Nous avons pris un Bulgogi servit pour 2 personnes. Tout était très bon même parfait. Du service en passant par lassiette je nai pas été déçu ! Rien a ajouter à par vous le conseiller mille fois.
1266,9,Craps05,4.0,2017-05-05,Coréen au top,Laccueil est très agréable. La découverte des saveurs de la cuisine coréenne fut une très belle surprise. Le bulgogi est succulent et le service à la hauteur. Possibilité de sorienter sur des spécialités japonaises elles aussi excellentes. Bref nhésitez pas et découvrez la Corée !!!
1267,9,sofab,4.0,2017-05-03,Original et bon...,Restaurant traditionnel Coréen avec un service très correct. Une cuisine gourmande et original. Décoration sobre et simple qui reste très agréable. Nous avons passé un très bon moment dans ce restaurant. Au plaisir de venir goûter dautres plats.
1268,9,Ratapignata06230,5.0,2017-04-22,Magnifique !,"Super restaurant ! Voyage en Corée garanti ! Les plats sont originaux, copieux. J y retournerai avec grand plaisir lors d un passage sur Lyon."
1269,9,Fab0866,2.0,2017-04-18,Déçus au vu des notes TripAdvisor,"Notre Réservation n avait pas été notée malgré une confirmation au téléphone . La gestion des réservations semble aléatoire une autre table de convives à été oubliée cesoir la. Entrée très bonne mais plat assez fade, déception 😞"
1270,9,UxouT,3.0,2017-04-15,Pas exceptionnel,"Petit tour dans ce restaurant dont la cuisine semble coréenne principalement et un peu japonaise. Décor sobre. Carte proposant un peu trop de choix. Serveuse pas très souriante. Malgré cela, les plats étaient plutôt bons et copieux. Donc au final, cest bien mais sans plus."
1271,9,Elodie P,5.0,2017-04-15,Plaisir gustatif !,"Nous sommes allés dîner un soir au Gang Nam, pour découvrir la spécialité coréenne le Bulgogi. Nous avons été bien accueillie et rapidement placé. Nous nous sommes régalés, les plats sont généreux et très bien dosés pour éviter le gaspillage. Les raviolis en entrée sont très bon, la viande marinée délicieuse et goûteuse, les légumes frais, le riz bien cuit, la soupe miso excellente... Bref cétait une très belle découverte"
1272,9,Anonyme,5.0,2017-03-24,Bel accueil avec un très bon...,Bel accueil avec un très bon service et de nombreuses explications sur la restauration coréenne et japonaise. Nous sommes tous ressortis très agréablement surpris de cette soirée. Nous recommandons ce restaurant.
1273,9,Anonyme,5.0,2017-03-21,"Restaurant très agréable , la...","Restaurant très agréable , la qualité des produits parfaits, je vous invite à le découvrir le midi ou le soir."
1274,9,Seb3184,4.0,2017-03-18,Très bon coréen. À recommander,"Nous avons été déjeuné dans ce restaurant coréen et le bibimbap était très bon. Cadre raffiné, service soigné"
1275,9,Pascale G,4.0,2017-03-17,Tres bon coreen,"Frustrée de ne pas trouver ce type de cuisine dans ma province, je me jette dessus dès que jai loccasion. Jétais partie pour aller chez un concurrent, mais jai lu quil était passé à la formule buffet. Je déteste. Donc jai trouvé ce nouveau. Accueil très courtois, déco agréable. Belle carte coréen et japonais. Service rapide. Jai pris mes favoris : raviolis grilles et bibimbap. Copieux et bon. Mélange de saveurs et de textures. A 2 on peut prendre le menu barbecue... Qui nexiste malheureusement pas pour une seule personne. Je recommande."
1276,9,Anonyme,5.0,2017-03-16,Les goûts et le odeurs de la...,"Les goûts et le odeurs de la cuisine Coréenne, un vrai régal dans une ambiance très agréable? Un voyage en Corée le temps dun repas."
1277,9,Dawdiie,5.0,2017-03-10,Faites un ptit tour,"Cest un restaurant très sympa avec un très bon accueil et de bons serveurs qui savent vous conseiller :) Les plats sont très bons, les végétariens sont aussi les bienvenus et ça cest un plus et les prix corrects :) Cest un très joli restaurant qui mérite un petit tour :)"
1278,9,Clément C,4.0,2017-03-05,Barbecue Coréen!!!,"Très bon moment passé dans ce restaurant en plein centre de Lyon. Laccueil est bon, et surtout la nourriture excellente! Mention spéciale au barbecue coréen qui fut une très belle découverte!"
1279,9,GOUNI,4.0,2017-02-19,Très sympa,Le barbecue coréen avec sa viande marinée à partager entre convives est très agréable. Il est accompagné de divers légumes et condiments. De quoi passer un bon moment entre amis. Un peu cher à mon goût.
1280,9,Kalynumero,5.0,2017-02-17,Merveilleuse découverte,"Mon compagnon connaissait déjà la cuisine coréenne mais pas moi. Et ce fut une très belle découverte. Beaucoup de finesse, de variété, une ambiance calme dans un très joli cadre. Laccueil a également était très agréable. Une adresse innovante à Lyon !"
1281,9,Laura B,5.0,2017-02-17,Très bon restaurant,Les serveurs sont chaleureux et accueillant. Cadre agréable. Un Bulgogi (barbecue coréen) très réussi pour une première fois. Les serveuses expliquent bien comment manger le plat pour mieux lapprécier. Très bonne expérience à recommencer.
1282,9,mish793,5.0,2017-02-14,Belle découverte,"Accueil souriant. Jolie cadre qui rappelle bien la Corée. Les plats sont délicieux ! Endroit propre, nous avons apprécié tout lensemble."
1283,9,MicMaclas,4.0,2017-02-14,Pétillant et gourmand,"Nous sommes venu déjeuner à 2, un midi de semaine, avec un collègue et nous avons opté pour le menu barbecue... qui comprend 6 raviolis en entrée, le barbecue de viande de bœuf mariné avec son bobun daccompagnement, plus des condiments variés. Cest copieux et délicieux, franchement, rien à dire. jy retournerai"
1284,9,RSLM11,5.0,2017-02-04,Super repas coréen!,"Le cadre était typique, nous avions la table au fond du restaurant, creusée dans le sol où nous devions nous déchausser! Les produits sont très frais et bien cuisinés ! Les brochettes de poulet sont à tomber tout comme les sushis !!"
1285,9,JPM-CookLyon,4.0,2017-02-02,Diner du 27 janvier,"Pas de doute la cuisine coréenne est à part, ni chinoise ni japonaise. Ce sont des mets épicés et fins qui méritent le détour et de prendre son temps. Il y a peu de restaurants coréens, hélas, celui ci est bien quoté sur Trip advisor et cest justifié."
1286,9,SpeedRcrX,5.0,2017-01-29,Un jolie voyage au pays du matin calme,"Restaurant avec un cadre agréable en plein cœur de Lyon. Nous avons pris le menu Bulgogi (30€/pers) les quantités sont très correcte, la viande est de qualité et les accompagnements permettent de découvrir un peu la gastronomie coréenne. Les serveurs sont sympathiques. Heureusement, nous sommes venues à louverture et nous avons eu une place. Je vous conseille de réserver car le restaurant nest pas très grand. Une bonne adresse, nous reviendrons !"
1287,9,Augustinfb,5.0,2017-01-29,Belle expérience coréenne,Super restaurant coréen avec des plats typiques excellents et bien présentés. Service agréable. A refaire sans hésiter
1288,9,Paolo D,5.0,2017-01-28,Cest bon comme à la maison !,"Très bons plats de lentrée au dessert, très bon accueil. Des plats typiquement coréens mais aussi japonais. La décoration, le service et latmosphère sont top. Pour ceux qui sortent après attention à lodeur des vêtements en sortant (grillade sur table: logique)."
1289,9,Jordan T,5.0,2017-01-17,Très très bon Coréen,Nous avons pris le menu bulgogi à 60€ pour deux personnes. Lentrée est petite mais très bonne. Le plat lui est consistant et on en a pour notre argent avec des saveurs qui font voyager. Le service est à limage de lAsie: très serviable et souriant. Dessert en supplément petit mais orignal et gourmand. La décoration est tres belle. Je nai pas dautres expériences en restaurant coréen mais celui-ci était parfait.
1290,9,Ratapignata06230,5.0,2017-01-14,Belle decouverte.,"Restaurant en plein centre ville de Lyon. La salle est décoré avec goût dans une ambiance feutrée. Le service est très discret et efficace. Au niveau du repas quel voyages ! Amateur de cuisine japonaise, nous avons pu goûter de nouveaux plats aux saveurs superbes ! Des gyozas faits maison, le barbecue coréen avec ses accompagnement locaux ! Le tout pour une addition très correcte. Allez y les yeux fermés !"
1291,9,Jarael,4.0,2017-01-14,Excellent restaurant,"Excellent restaurant japo-coréen, les sushi et sashimi sont très bon mais le meilleur et le plus original reste le choix de plats traditionnels coréens. Attention pensez à réserver !"
1292,9,corkito,5.0,2017-01-09,Superbes saveurs,Délicieux plats à partager. Ils sont bien présentés et vraiment délicieux. Je recommande le menu Bulgogi avec la barbecue coréen. La serveuse nous a donné de bons conseils. Et la déco est très sympa.
1293,9,alice3108,4.0,2017-01-08,Super,Dîner en amoureux. Personnel très accueillant et qui conseille bien. Sushis frais et très bon et plats coréen goûtus ! À recommander
1294,9,letoublonxavie,5.0,2017-01-05,"bon, authentique","un excellent restaurant, dans la ligne des plats que jai pu déguster précédemment en Corée, copieux et pas particulièrement cher. Le personnel est aimable, lambiance agréable, en bref un super restaurant en plein coeur de la presquile."
1295,9,rigiu2011,5.0,2016-12-24,Une adresse exotique à découvrir,La cuisine coréenne est de très bonne qualité proposé avec gentillesse ce que ne gâche rien Rapport qualité prix imbattable avec beaucoup de choix. Adresse idéal pour un déjeuner ou un dîner en amoureux
1296,9,def70,5.0,2016-12-21,Dîner en famille,Nous avons découvert la cuisine coréenne chez Gang Nam et lexpérience culinaire est une vraie réussite ! Nous avons été rassurés dès notre entrée par la présence de touristes coréens dans le restaurant. Je vous recommande vivement ce restaurant.
1297,9,Sun N,5.0,2016-12-17,Très satisfaisant.,Le personnel est très souriant et à lécoute du client. Les plats sont très bons. Je recommande ce restaurant à tout amateur de nourriture coréenne.
1298,9,sharp-palate,3.0,2016-12-05,Coréen honnête,mais sans plus. Jai goûté bien meilleur et à un rapport qualité-prix plus abordable. Jai trouvé le service peu sympathique de surcroît et javais encore faim en sortant. Plutôt décevant.
1299,9,Aldero38,5.0,2016-12-02,Cuisine coréenne et japonaise... les yeux fermés,"Excellente table. La cuisine est saine, le service est impeccable, et cest bon !! La cuisine coréenne est épicée, mais la carte comporte des plats délicieux pour les gens qui sont sensibles aux épices."
1300,9,66PS69,4.0,2016-11-30,Surtout Coréen et un peu Japonais,"Pas tres loin de la place des Jacobins, Bel endroit pour déguster de très bons plats Coréen et quelques sushi, maki Japonais Je vous conseille le barbecue Coréen, leurs fondues ou certains plats spécifiques. Faites vous conseiller selon vos gouts. Restaurant étroit, je vous invite donc de réserver si vous voulez être sur davoir une table. Personnel très serviable mais un peu longuet sauf pour les spécialités Japonaises. Comptez env 25€ par personne"
1301,9,MrShortix,4.0,2016-11-26,À faire,"Très bon restaurant coréen/japonais, des sushis de qualité, prix non excessifs, service agréable, personnel très accueillant, complexe moderne, authentique... Je ne peux que recommander !!"
1302,9,CYRIL L,4.0,2016-11-21,bon,"Ce nest pas le meilleurs Coréen que je connaisse, mais les plats sont simples et bons. Accueil très correct. Attention à laddition, elle peut être salée en fonction des plats choisis."
1303,9,xinxin x,4.0,2016-11-19,"Si vous aimée les plats coréens ou japonais, vous pouvez lessayer","Cest un restaurant plus tôt coréen, leurs chef et les serveurs sont coréens. La plupart des plats sont coréens, mais vous trouvez quand même les typiques plats japonais chez eux. S un jour vous voulez essayer les plats coréens ou japonais, Gang nam peut être un choix ."
1304,9,CheshireCat,4.0,2016-11-18,Bon mais un peu cher,"Accueil et service discret et efficace, cadre agréable. Le barbecue coréen est très correct. Par contre, je ne considère pas que le rapport qualité prix soit exceptionnel, cest un peu cher pour ce que cest."
1305,9,Tnerolf,4.0,2016-11-16,Succulent,Endroit très sympathique qui respire les restaurants typiques japonais. Tenu par des coréens. Nous avons pris un barbecue coréen. La viande était fine et la marinade rendait la viande encore plus succulente. Le prix se fait ressentir cest 60€ pour deux personnes. Bon ça reste raisonnable. Avec un apéritif et un dessert on en ressort pour 78€.
1306,9,Eric B,4.0,2016-11-14,Bonne surprise,Jy suis allé en compagnie dune végétarienne et nous avons très bien mangé. De très bons raviolis de légumes et pour moi un ragoût de choux fermentés. Il faut aimer les plats épicés. De plus laccueil est chaleureux et discret.
1307,9,Sarouhh,4.0,2016-11-07,Très bon,Nous y avons déjeuné avec des collègues. Le cadres est très sympathique et le contenu de lassiette délicieux. Jai très envie dy retourner afin de goûter à dautres plats !
1308,9,Marie F,3.0,2016-11-05,sympathique,"un cadre typique chaleureux (nombreuses boiseries) et des plats de qualité. Nous avons pris le plat végétarien de riz/légumes, soupe miso et condiments (15€) - généreusement fourni en riz! -les raviolis grillés aux légumes, très bons, et la salade aux crevettes, aux crudités fraîches et croquantes. La serveuse est très aimable, les plats sont expliqués à table et le nombre de clients asiatiques prouve la qualité de la cuisine. Un (léger) bémol pour la brusquerie du patron, assez sec (il faut dire que nous avions des demandes un peu particulières...). Attention réservez, sans quoi vous serez refusés (salle remplie de réservations) faute de place! A noter: en sus des spécialités coréennes, sont aussi proposés des plats japonais: sushis, makis et compagnie, en menu, à la carte ou à emporter. Frais, ils sont préparés à la commande au comptoir par le patron."
1309,9,lapinou2810,5.0,2016-10-27,Excellent moment,"Excellentes saveurs ,cadre très agréable, service souriant sympathique et discret ,produit frais,sans parler très bon rapportqualitéprix .je reviendrais car conquise."
1310,9,Nicobel24,5.0,2016-10-26,Une ambiance très agréable et une nourriture saine et goûteuse,"Je suis allé dans ce restaurant avec ma femme pour un dîner. Nous avons mangé un menu bbq coréen. Cétait vraiment très bon, très fin et équilibré! Le service est très agréable comme lambiance du restaurant. Je reviendrais!!!"
1311,9,cleopatre26200,4.0,2016-10-25,Très bon,Fans de cuisine coréenne nous avons été conquis ! le cadre est très agréable pour passer une soirée romantique ou entre amies. Nous avons juste été surpris de trouver des sushis plats japonais sur la carte mais quoi quil en soit ils étaient très bons ! On reviendra vite
1312,9,Garnira,4.0,2016-10-24,Bonne cuisine coréenne avec des sushis et sashimis,"Quel bonheur de découvrir une nouvelle cuisine dans un cadre charmant et avec de très bons plats. Nous avions envie de changer et nous avons été totalement satisfait. Nous ne pouvons pas faire de comparaison nétant pas des connaisseurs de cuisine coréenne, toutefois il est certain que la qualité est au rendez-vous et que le service est au top. Nous avons adoré."
1313,9,lylou8809,4.0,2016-10-18,Très bon !,"Bonne expérience et ce à 2 reprises. La carte est diversifiée. Les produits sont bons.La deco est magnifique on sy croirait presque. Un accueil un peu froid par contre, seul bémol"
1314,9,victor267,5.0,2016-10-18,BONNE SURPRISE,"Très bonne expérience au Gangnam ! Cuisine raffinée, service correct. Un restaurant à recommander pour les fans de cuisine Coréenne et Japonaise."
1315,9,mamicheleblanc,4.0,2016-09-15,Un restaurant Coréen de qualité,"Si vous voulez vous régaler de sushis et de sashimi, arrosés de saké, poussez la porte de cet élégant restaurant dans la presquîle. Le service est rapide et impeccable et les saveurs asiatiques sont fidèles aux souvenirs de voyages passés."
1316,9,Nelly gavoty,5.0,2016-09-13,exotisme,"très bon voyage gustatif au Pays du Matin Calme. les saveurs que nous ne trouvons nulle part ailleurs. les mets sont raffinés, frais. Lambiance est zen, décoration sobre et agréable"
1317,9,antigone333,5.0,2016-08-27,frais et sain,"Pour changer jai testé le menu edo (moins copieux que lobento) et cétait très bon;petite salade de bienvenue, soupe miso et assiette de sushi, sashimi.... Je me régale à chaque fois que jy vais et surtout cest très tranquille. Gros point fort: le service, pro."
1318,9,Marylene4,5.0,2016-08-25,superbe,"Très bon, menu equilibré, aliments frais, service rapide, efficace et discret, terrasse agréable et calme au centre de Lyon.."
1319,9,Roulian84,4.0,2016-08-17,Un soir en amoureux,"Le barbecue coréen est bien servi, on ne ressort pas avec la faim. Seul hic il faut arroser sans cesse... Ceci nuit à la tranquillité du repas"
1320,9,aureliebzh,5.0,2016-07-22,Super bon,"Dîner en amoureux nous avons pris un barbecue coréen. La viande est délicieusement matinée et les accompagnements multiples et savoureux. À noter que lentrée, les raviolis, étaient très bons également. Le service est discret et attentionné, nous avons passé une très bonne soirée."
1321,9,Aurelie M,5.0,2016-07-16,Très bon accueil généreux,Repas parfais produit frais accueil parfais. Repas très agréable avec la fondu pour deux superbe découverte je vous le recommande
1322,9,Jubor,5.0,2016-07-13,"Une agréable table coréenne, authentique et plutôt chic","Des tarifs tirés vers le haut certes, mais logiques avec la qualité des produits et les saveurs des plats. Excellent service, cadre soigné, table à barbecue efficace et bien ventilée. Cest très bon, très amusant et bien servi. Fortement recommandé."
1323,9,anelka39,4.0,2016-07-10,Sympa,Je cherchais un resto et jai vu celui-ci jai été séduit pr la carte.La nourriture est très bonne et a prix correct!la boisson en revanche est très chère. Service sympa et cadre tranquille.Jy retournerais.
1324,9,Sabine K,5.0,2016-06-29,Voyage culinaire Coréen,"Très bonne cuisine coréenne... Un service dune gentillesse toute naturelle. Ragoût fruits de mer et toffu remarquable... Galette, crêpes et saumon très goûteux... Nous reviendrons cest sûr kamsahamnida..."
1325,9,Djoe L,4.0,2016-06-27,Belle decouverte!,"Agréablement surpris par les saveurs des plats (super sauce piquante) , la décoration est top le service est professionnel rien à redire !peu être seul bémol en été il fait plutôt chaud a l intérieur une climatisation aurait été la bien venu ."
1326,9,kerGG,4.0,2016-06-25,Excellent,"LE coréen de Lyon. Très belles salles, avec une partie traditionnelle. Excellente cuisine, très fine. Un service attentif et efficace."
1327,9,antigone333,5.0,2016-06-24,TOUJOURS AUSSI BON,"Je retourne en ville pour langer dans ce restaurant à taille humaine. Toujours aussi frais et délicieux. Pour ma part jaime le menu obento avec sashimis, sushis...., AVEC riz, soupe miso, salade de bienvenu, salade de fruit. Tout cela bien présenté dans un plateau et pour la petite somme de 17 euros. parfait. merci."
1328,9,NlCC0,3.0,2016-06-14,Bien mitigé,"Les plats japonais nen valent pas la peine. Les plats coréens, pourquoi pas ? Mais la qualité des produits, surtout crus ou peu cuits, peut être facilement devinée !"
1329,9,fondmoiroux,4.0,2016-05-26,Agréable !,"Tous est agréable, le lieu, laccueil et la qualité des mets. Un des meilleurs restaurants japonais/Coréens de la presquîle."
1330,9,Julie25052010,4.0,2016-05-10,Très bon repas coréen,Soirée sympa Décor travaillé mais pas trop. A voir : la table typiquement coréenne au fond de la salle Menu un peu cher mais qualitatif ! Excellent kimchi. Service agréagle et rapide
1331,9,Jean-MarcS,4.0,2016-04-30,A ne pas manquer,Je viens de fêter un anniversaire avec ma femme Coréenne dans ce restaurant et jai un grande expérience de la cuisine et des restaurants Coréens en Corée et à létranger. Sans hésiter je place ce restaurant dans mon top 3 mondial. La cuisine et parfaite et le choix excellent. Les plats sont coréens 100% pas francisés. Un must pour un prix raisonnable.
1332,9,NadegeChabod,4.0,2016-04-25,Tres bon et Service agréable,"Jai pris le menu Nara à 25€, et mes amis celui à 60€ à partager a deux. Ils se sont régalé. Cela ma rappeler lAsie ou on vous apporte une assiette de viande cru, que vous cuisez sur une pierre chaude, en arrosant la viande, du coup vous récupérez le jus de cuisson comme sauce. Authentique et bon, et mes sushis étaient bons. Le service était agréable. Malgré le menu, lensemble est peut être un peu léger en quantité. Mais jy retournerais, très bon moment"
1333,9,Xuehua A,5.0,2016-04-25,La meilleure adresse dans son genre,Notre fameux Takeyama rebaptisé Gang nam est une adresse à laquelle nous sommes addict. Et que nous nhésitons pas à conseiller à tous nos amis de passage dans la capitale de la gastronomie. Cest juste une des meilleures cuisines dans son style : fraîche et succulente à souhaits. Bravo ! Continuez à exciter nos papilles !
1334,9,Christophe2110,4.0,2016-04-24,Pour passer un bon moment,"Décoration sympa, barbecue trés bon. Un vrai restaurant Koréen. 60€ pour deux. Cest tellement bon que sil y avait un peu plus de quantité, ce serait parfait. Pareille pour les condiments! Service chaleureux par une serveuse habillée pleine de couleur. Si javais une remarque à faire, un sourire de la part du reste de léquipe serait bien venue."
1335,9,Lea N,5.0,2016-04-14,Un véritable voyage !,"Jai retrouvé le goût de la Corée du Sud ! Le décor est charmant et dépaysant, le service est rapide et agréable. Nous avons opté pour le barbecue coréen et ce fut un vrai délice. Je recommande vivement !"
1336,9,Fanny P,4.0,2016-04-11,La corée à Lyon,"Un ami ma fait découvrir ce restaurant. ce fut une belle surprise. Le cadre est apaisant, la salle joliment décorée. Javais pris un Poulet teriyaki avec ses condiments. Le poulet était bien cuit et avait un très bon goût. Néanmojns, il était dommage davoir deux légumes qui se courait après... Javais pris aussi un thé au jasmin. Très parfumé! A recommander"
1337,9,Sarah et Alexis E,5.0,2016-04-05,Superbe!!,"Un voyage culinaire parfait. Des produits de qualité notamment les sashimis au saumon. De plus un accueil et un service au top. Nous aimerions y retourner plus souvent, malheureusement nous ne sommes pas de la région mais nous recommandons vivement!"
1338,9,Emma2473,5.0,2016-04-02,Cuisine fine et savoureuse,"Très bonne cuisine, simple, savoureuse et légère. Cadre et accueil sympathique. Cuisine coréenne et sushis délicieux. Produits frais."
1339,9,Berrymcgregor,4.0,2016-03-29,Un vrai voyage en Corée do sud,"Décor très sobre mais pourtant tout à fait typique. Personnel attentionné et très agréable. Nourriture excellente. Seul petit bémol, service un peu lent malgré une salle pas spécialement pleine."
1340,9,Tribubod,5.0,2016-03-29,Qualité régulière fraicheur au top,"Que ce soit le midi ou le soir, quelque soit le mois la qualité et la fraicheur des ingrédients sont au rendez vous. Le midi formule obento à 17 euros parfaite"
1341,9,Radioactifs,4.0,2016-03-20,Un restaurant coréen de qualité,"Le cadre na rien dexceptionnel, mais les plats sont par contre excellents : particulièrement les gimbaps. Le service était agréable. A recommander!"
1342,9,Gabrielle H,4.0,2016-03-03,Jy retournerai,Premier coréen et aucune déception. Avec mon ami nous avons choisi le barbecue coréen qui comprend des raviolis en entrée. Tout semblait frais. La viande était belle et tendre. jai adoré la déco actuelle et chaleureuse sans folklore. Service très aimable.
1343,9,Willy M.,5.0,2016-02-27,Simplement Excellent,Cest le meilleur restaurant Coréen et Japonais où jai mangé en tant que Lyonnais. Tout est excellent de lentrée jusquau dessert où tout est fait maison.Les papilles sont subjugués par ces plats traditionnels. Je le recommande fortement pour un repas entre amis car cest un restaurant convivial et chaleureux dans le pur style asiatique. :-)
1344,9,Jeff G,4.0,2016-02-11,Coréen et Japonais de qualité,"Accueil courtois, souriant qui nous indique notre table. Décoration sombre luxueuse et dépaysante. Grande propreté. En passant je vois la découpe du poisson en respectant les règles dhygiène. Dailleurs je débute par les découpes de poisson cru, du bar pour être précis. Poison rarement proposé cru, avec une saveur inédite et texture en bouche délicate. Ensuite bibimbap à 17€: un large plat ne fonte bouillante dans lequel sont élégamment disposés des légumes, du choux formant un nid doiseau et dessus un oeuf cru parsemé de sésame. Superbe, et accompagné de nombreux condiments (légumes marinés) fort intéressants. Délicieux et ludique. Deux visites et toujours satisfait : graphisme des plats, fraicheur des ingrédients, découvertes gustatives."
1345,9,Annette P,4.0,2016-02-06,Dépaysant et tranquille,"Des amis mont fait découvrir ce restaurant où ils ont leurs habitudes. Installés dans la salle du fond (il faut se déchausser) nous avons partagé une fondue. Viande excellente très finement découpée, mode de cuisson très sain. Des accompagnements variés.. et un service discret et efficace. Jy retournerai volontiers."
1346,9,BODSLyon,3.0,2016-01-30,Du bon et du moins bon...,"Le cadre est agréable et se veut assez chic Les recettes coréennes se font de plus en plus rares sur la carte au profit des classiques japonais et cest bien dommage... Barbecue coréen original sans être transcendant Sushis bien présentés Gyozas excellents en revanche soupe miso absolument quelconque Du coup je suis très mitigé et déçu par rapport aux commentaires, je mattendais à vraiment mieux"
1347,9,chatlucile,4.0,2016-01-20,Belle découverte pour la cuisine coréenne,Belle découverte. Jai choisie la fondue coréenne ; cest un délice. Le service est discret mais toujours bienveillant.
