id_avis,id_restaurant,nom_utilisateur,note_restaurant,date_avis,titre_avis,contenu_avis
88,1,Laura M,5.0,Rédigé le 22 septembre 2018,Au top,"Excellent, rien à redire une référence en restaurant japonais !! Accueil sympa, cuisson et assaisonnement parfaits"
89,1,Corentin J,5.0,Rédigé le 22 septembre 2018,Top,"Excellent.
Meilleur gyoza. 
Ma référence en terme de Japonais.
Acceuil sympa, ambiamce relax.
Un bon moment"
90,1,La Miss,4.0,Rédigé le 9 septembre 2018,Un endroit sympathique pour de bons moments de partage,"N'étant jamais allée au Japon, je ne peux me prononcer sur le côté authentique de la cuisine et des boissons servies. Mais l'endroit nous plait à chaque visite. Mieux vaut réserver, ce n'est pas grand, même avec l'étage. Le service est rapide, on peut voir les cuisiniers s'activer vers l'entrée. Nous aimons le principe des multiples plats à partager. C'est joliment présenté, contenu et contenant, et c'est plutôt bon. J'ai certes trouvé que le plat de nouilles sautées au poulet que j'avais pris ensuite était très généreux en nouilles, un peu moins en garniture. J'aime bien les glaces proposées en dessert, aux parfums étranges, haricot rouge, sésame noir...Un grand choix de saké et de liqueurs à base de yusu. Certains nous ont plu, d'autre moins, mais c'est histoire de goûts. La carte a au moins le mérite par son large choix de nous offrir la découverte."
91,1,Clem',4.0,Rédigé le 27 août 2018,Bienvenue au Japon,Petit japonais très sympa !! La décoration très dépaysante nous met tout de suite dans le bain !! Nourriture très savoureuse !!
92,1,celine p,5.0,Rédigé le 21 août 2018,Excellent restaurant japonais traditionnel,"Ne vous attendez pas à trouver des sushis dans cet excellent restaurant japonais. En revanche les plats typiques sont excellents. Le personnel est très accueillant. Pensez à réserver, le restaurant sur 2 étages est souvent plein."
93,1,vincent_pichon,2.0,Rédigé le 19 juin 2018,Pas très japonais...,"Les nouilles sauté de saveur chinois, c'est pas un vrai restaurant japonais. Les ravioles congélés. préférable un restaurant japonais à volonté."
94,1,Maëliss T,5.0,Rédigé le 11 juin 2018,Délicieux pour les papilles et les yeux,"Cadre très sympathique, personnel à l'écoute, souriant et disponible, les plats étaient savoureux et très bien présentés.

Nous avons commandés une dizaine de plats que nous avons partagé pour la découverte et nous avons tout adoré.

Rapport qualité-prix parfait."
95,1,Croixroussienenforce,5.0,Rédigé le 22 avril 2018,Super moment dans un vrai restaurant Japonais,"Nous avons tout adoré.. L'ambiance, l'accueil et bien sur chacun des plats!
Ce resto est au top du top! 

Hugh"
96,1,pierreantoineb,2.0,Rédigé le 22 avril 2018,Aucun intérêt,"Aucune différences entre les plats. 
Aucune saveur. 
Les raviolis au légumes. Les crevettes  passent encore. 
Sinon aucun intérêt de venir.
Bière pas fraîche.  
 Personnels sympas mais sans plus. 
Ne se distingue en rien des chaînes asiatiques, donc préférer un restaurant à volonté pour la quantités et le choix.
 Et c est tout. 
Resto plutôt cher. 
Je ne reviendrai pas. 
Dommage."
97,1,guillaumetramontano,5.0,Rédigé le 18 avril 2018,Un vrai restaurant japonais,"Pourrir restaurant japonais où l'on vis sert de vrais plats japonais plus appétissant les uns que les autres. Accueil très souriant, très polie, tout dans la délicatesse japonaise. Tout y fait pour voyager, les serveuse et cuisiniers qui parlent japonais, l'ambiance avec une décoration digne des films ou mangas japonais. Un voyage au pays du soleil levant.
La nourriture est excellente et le prix nettement abordable. A faire."
98,1,Phil L,1.0,Rédigé le 18 avril 2018,VRAIMENT PAS un authentique restaurant japonais !,"Le nom du restaurant est japonais, la décoration ressemble  à une Izakaya (auberge) japonaise, le personnel pourrait être japonais (mais parle uniquement français et chinois...), les noms des plats sur le menu sont en japonais (avec quelques erreurs révélatrices...), mais la nourriture elle-même n'est pas, mais alors pas du tout japonaise !
J'ai passé plusieurs mois au Japon, et fréquenté des restaurants japonais authentiques à Paris (Rue sainte Anne, entre autres), j'ai donc un peu de recul...
Soyons clairs, je n'ai rien contre le fait que des chinois (un certain M. FENG en l'occurence), gèrent un restaurant japonais, mais qu'ils le fassent correctement, alors !

Il y a les fake news, ceci est un fake resto japonais.

La qualité des ingrédients est globalement faible (par exemple des crevettes pâlotes, caoutchouteuses et sans saveur), la mise oeuvre des recettes, certes vaguement asiatique (gingembre, sauce soja..), ne parvient absolument pas à reproduire des saveurs typiquement japonaises.
Même la bière ""japonaise"" Kirin Ichiban est en fait brassée en Allemagne: ce n'est certes pas la faute du propriétaire du restaurant (même s'il existe une version export produite au Japon et disponible en Europe, mais ...plus chère), mais cela ajoute à l'impression que tout est bidon ici.

En bref, amateurs d'authenticité, passez votre chemin !

Signé; un amoureux de la cuisine japonaise, bien dégouté, et amer de s'être fait avoir."
99,1,stephan g,4.0,Rédigé le 15 avril 2018,Une petite cantine japonaise sympa,"Pas de sushis, mais des plats japonais basiques et bien réalisés : des petites salades, des raviolis, des donburis, des ramen… Et un joli décor qui donne l'impression d'être au Japon. Une petite adresse sympa qui ne fait pas mal au portefeuille."
100,1,marionbua,5.0,Rédigé le 9 avril 2018,Parfait,"Bonne découverte ! 
Plats remplis de saveur. Je recommande ce restaurant :-) 
Les desserts sont à découvrir"
101,1,mang1232017,5.0,Rédigé le 6 avril 2018,très bien,"Bon accueil, belle décoration, et les plats sont savoureux. L'espace cuisine est visible, ce qui est très appréciable. Je recommande !"
102,1,max,3.0,Rédigé le 30 mars 2018,IDEAL POUR LA PAUSE DEJEUNER,"Respect d'une cuisine méconnue.
En effet les japonais mange rarement des soushis.
Rare sont à lyon les bons soushis à lyon, mais çà éxiste ""miko"".
Bon service, bonne présentation, commerçant.
bONNE ADRESSE !"
103,1,324manuc,5.0,Rédigé le 30 mars 2018,1 ère fois à Lyon,"Très bon accueil!! 
On a choisi plusieurs petites entrées et nouilles en repas principal. 
Dessert tiramisu au thé vert fut une belle surprise!
Allez y les yeux fermés!!"
104,1,NancyKanel,5.0,Rédigé le 19 mars 2018,Délicieux et dépaysant,"Jolie déco qui m’a dépaysée dans ce tout petit restaurant coloré. Le service est rapide et un peu distant, mais je crois que c’est culturel ? Des plats excellents et un prix raisonnable ! Une adresse à recommander :)"
105,1,Anastasie L,5.0,Rédigé le 19 mars 2018,authentique !,"Petite adresse sans chichi et authentique. Des belles assiettes savoureuses et du japon plein les papilles ! Je reviendrai avec plaisir pour goûter cette fois la carte des Saké, qui avait l'air prometteuse."
106,1,Junebox,5.0,Rédigé le 18 mars 2018,Dépaysement,"Cet endroit est tellement mignon. Un vrai restaurant japonais. Les plats sont typiques, bons et accessibles. Mention spéciale pour les pâtes qui bougent (je n’en dirais pas plus). 
L’accueil est charmant. Ils ont une superbe collection de saké. Allez-y les yeux fermés, dépaysement assuré. Pensez à réserver !"
107,1,SoLyon,3.0,Rédigé le 7 mars 2018,Mitigée,"Nous avons dîné à 2 un samedi soir chez Kuma, alléchés par la carte et notre envie de retrouver des saveurs japonaises.
Les « entrées » étaient vraiment bonnes : salade de poulpe (10,5€, petite mais goûteuse), gyozas aux légumes vraiment top (5,5€ les 5) et takoyakis délicieux (5€ les 3)
Par contre le reste a été décevant: yakisoba ressemblant à des nouilles sautées chinoises (avec les mêmes légumes coupés super fin), très collantes et sans saveur. Le donburi à l’anguille était moyen et à 18€!
Addition salée donc, il faut mieux privilégier plusieurs entrées (mais nous n’avons pas testé les ramens)"
108,1,Philippe G,4.0,Rédigé le 5 mars 2018,Un vrai japonais !,"Quel regal, une cuisine ""vrai"" cuisine japonaise de tout les jours. Ici pas de brochettes yakitori ou divers sushis mais des plats (copieux) tous aussi savoureux et variés.
A faire et refaire"
109,1,UxouT,5.0,Rédigé le 21 février 2018,Soirée entre amis,"Tout d'abord, la déco est génial, très colorée et habillée. On se voit déjà parti au Japon en entrant dans ce restaurant. Le service est aimable et rapide. La carte, change des habituels Sushi/Maki. Ici, c'est plutôt Ramen, Yakisoba, Unagido, entre autre. Les plats sont délicieux, le prix est modeste pour un japonnais.
Une belle découverte, j'ai adoré. Je reviendrais sans hésiter !"
110,1,ThiKoee,5.0,Rédigé le 14 février 2018,Super,"Enfin un bon restaurant japonais ! Cadre très agréable et chaleureux, le personnel est agréable et la cuisine est super bonne, déjà 2 fois que je vais y dîner, cela va continuer :) je recommande fortement ce restaurant !"
111,1,Nain_Capable,5.0,Rédigé le 12 février 2018,Conquis et reconquis,"Bistrot japonais très agréable, et même plus. C'était la deuxième fois que je venais et je n'ai pas encore été déçu. En effet, ma première visite m'avait fait goûter l'excellent Udon, fondant à souhait dans la bouche, gluant sans être collant. Je suis revenu prendre un Yakisoba et pareil, entièrement conquis par sa légèreté en bouche et son goût exquis qui m'a empêché de le déguster trop longtemps. Peut être que les portions sont trop petites pour moi ? En tout cas je reste sur ma faim tellement je me régale et malgré le prix bien abordable, je prendrais sans hésiter deux assiettes juste par gourmandise, alors qu'elles sont bien suffisantes pour mes proches ! Pour conclure, les dessert à base de thé vert macha achevaient en beauté ce repas dans un cadre très fidèle au Japon, dont je suis un grand fan ! À essayer d'urgence !!"
112,1,LEON P,5.0,Rédigé le 6 février 2018,Particulièrement excellent,"Ce qui est extraordinaire c'est que le chef est chinois mais il a bien compris l'excellence de la cuisine japonaise 
Une bonne initiation au saké car trop de monde penses à tord que c'est fort...
Bel endroit où le dépaysement est total"
113,1,Lilou Kâlî,4.0,Rédigé le 4 février 2018,Dépaysement,"Petite taverne japonaise chaleureuse avec une jolie salle à l'étage. Les plats sont bons et variés, découverte de nouvelles saveurs notamment la bonite séchée un régal !!!! Large choix de saké et de bières  japonaise ...."
114,1,Allie,5.0,Rédigé le 13 janvier 2018,A tester d’urgence,"En suivant les critiques très élogieuses sur cette établissement nous y sommes rendu pour dîner,
Décor très joli très japonisant
Personnel accueillant et agréable
Apéritif alcool de prune au sucre noir avec thé vert excellent 
Plats très bon pour ma part j’ai pris les nouilles aux légumes et pour terminer un très bon tiramisu matcha 
Très bon rapport qualité/prix 
Restaurant très agréable à refaire les yeux fermés
Je vous le conseille vivement"
115,1,Juliette T,5.0,Rédigé le 9 janvier 2018,Excellent repas,"Très bon restaurant que je recommande vivement ! 
Pour l'instant le meilleur japonais de Lyon d'après moi, les gyozas étaient excellents, le gyudon était délicieux aussi"
116,1,Carole R,5.0,Rédigé le 17 décembre 2017,Super voyage au Japon !,"Très bon restau Japonais, plats vraiment typiques servis dans de la très jolie vaisselle japonaise, cadre sympa, surtout la salle à l'étage, très jolie ambiance. Nous avons même aimé le toffu (Hiyayakko) alors que ce n'est pas trop notre truc. Les gyoza grillés aux légumes sont excellents, les Ebi Fry (crevettes panées), les nouilles topissimes (Yakisoba poulet, poulet udon, curry ramen). Pour les desserts encore une immersion complète au Japon, avec le Dorayaki (sorte de pancake farce haricot rouge) ou le match gourmand, le tiramisu au thé vert excellent !!! On a hate d'y retourner pour gouter d'autres plats, grands choix également de boissons locales, avec la ramune (limonade du Japon), les whiskys, pierre, cocktail... BRAVO !!!"
117,1,David S,5.0,Rédigé le 21 novembre 2017,Authentique japonais,"Pour le moment, c’est le meilleur japonais que j’ai pu manger à Lyon. 100% authentique et pas un restaurant à sushi. 
On y reviendra souvent."
118,1,gourmandAll,5.0,Rédigé le 18 novembre 2017,Très bon,Très bon bistrot japonais . Beaucoup de choix niveau saké . Resto idéale pour déguster de l’alcool japonais.
119,1,Emilie Y,4.0,Rédigé le 2 novembre 2017,Très bon!,"Très bon restaurant japonais!
Accueil agréable, une décoration typique et les plats sont de qualité!
Une valeur sûre!"
120,1,sango1102,4.0,Rédigé le 2 novembre 2017,Bon resto Japonnais,"Le cadre est sympa. Ça ressemble assez à un izakaya

Les nouilles du ramen sont trop molles. 

Le service est rapide et bien"
121,1,Okean,5.0,Rédigé le 25 octobre 2017,Parfait,"Soirée avec un ami. J'adore ce restaurant. L'accueil est comme toujours très agréable. Les plats sont simples mais très bon!
Rien à redire si ce n'est allez y!"
122,1,Lory PF,1.0,Rédigé le 5 octobre 2017,L'idée de départ ! passer un bon moment avec une amie autour d'un bon plat de nouilles soba,"Vraiment marre d'être déçue par l'avarice des ingrédients, un assaisonnement trop juste sans prise de risques et le doute sur les produits. Après repère sur le menu; nouilles soba au sarrasin, proposées au choix avec poulet, porc ou légumes. Je prends l'option légumes ! 3/4 tranches de carottes coupées à la mandoline, autant dire ultra fines, et la même chose pour la courgette voilà un plat dit de"" nouilles aux légumes"" !!!! ce qui est sur c'est que le chef ne m'a pas régalée. En revanche, Il a maîtrisé son coût de revient sur l'assiette. Je doute de la nouille soba habituellement de couleur ""grise"" qui avait plus des allures de nouilles aux oeufs (mais peut être du au soja et sa couleur) !!!!? un mot sur l'assaisonnement dans la même trajectoire, limite. Et Oui, déçue déçue déçue, car j'adore la nourriture japonaise. Trop gourmande, je suis restée sur ma Fin/faim !"
